CITY,DISTRICT,GEOCODE,DAYTIME,T,TD,RH,WD,WS,BF,AT,Wx,Wx_n,PoP6h,PoP12h,get_day
屏東縣,萬丹鄉,1001305,2019-05-13 18:00:00,29,26,84,東南風,2,<= 1,33,多雲,04,0,10,2019-05-12
屏東縣,萬丹鄉,1001305,2019-05-13 21:00:00,27,26,93,偏南風,1,<= 1,31,多雲,04,0,10,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 00:00:00,26,25,97,偏北風,2,<= 1,30,晴,01,0,10,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 03:00:00,25,25,100,偏北風,2,<= 1,29,晴,01,0,10,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 06:00:00,24,24,96,偏北風,2,<= 1,28,晴,01,10,10,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 09:00:00,29,26,84,東南風,1,<= 1,33,多雲,04,10,10,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 12:00:00,32,29,80,西南風,2,<= 1,37,午後短暫雷陣雨,15,30,30,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 15:00:00,31,26,75,偏南風,2,<= 1,36,多雲,04,30,30,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 18:00:00,29,27,88,東南風,2,<= 1,33,多雲,04,0,30,2019-05-12
屏東縣,長治鄉,1001306,2019-05-13 21:00:00,27,26,98,偏南風,2,<= 1,31,多雲,04,0,30,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 00:00:00,26,24,93,偏北風,2,<= 1,29,晴,01,0,10,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 03:00:00,25,24,97,偏北風,2,<= 1,28,晴,01,0,10,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 06:00:00,24,23,94,偏北風,2,2,27,晴,01,10,10,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 09:00:00,28,25,80,偏南風,1,<= 1,32,多雲,04,10,10,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 12:00:00,31,26,71,西南風,2,<= 1,36,多雲,04,20,20,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 15:00:00,31,25,72,西南風,2,<= 1,35,多雲,04,20,20,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 18:00:00,29,26,85,東南風,2,<= 1,33,多雲,04,0,20,2019-05-12
屏東縣,麟洛鄉,1001307,2019-05-13 21:00:00,27,26,94,偏南風,2,<= 1,30,多雲,04,0,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 00:00:00,26,25,95,西北風,2,<= 1,30,晴,01,0,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 03:00:00,25,25,99,偏北風,2,<= 1,29,晴,01,0,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 06:00:00,25,24,95,偏北風,2,<= 1,28,晴,01,20,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 09:00:00,28,26,85,偏南風,1,<= 1,32,多雲,04,20,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 12:00:00,31,27,80,西南風,2,2,36,多雲,04,20,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 15:00:00,31,26,77,西南風,1,<= 1,35,多雲,04,20,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 18:00:00,29,26,87,偏南風,2,<= 1,34,多雲,04,0,20,2019-05-12
屏東縣,九如鄉,1001308,2019-05-13 21:00:00,27,26,94,偏南風,2,<= 1,31,多雲,04,0,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 00:00:00,26,25,98,西北風,2,<= 1,29,晴,01,0,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 03:00:00,25,24,99,偏北風,2,<= 1,28,晴,01,0,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 06:00:00,24,24,98,西北風,2,<= 1,27,晴,01,20,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 09:00:00,29,27,92,西南風,1,<= 1,33,多雲,04,20,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 12:00:00,32,29,85,西南風,2,<= 1,38,多雲,04,20,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 15:00:00,31,28,82,西南風,1,<= 1,36,多雲,04,20,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 18:00:00,29,28,92,西南風,2,2,34,多雲,04,0,20,2019-05-12
屏東縣,里港鄉,1001309,2019-05-13 21:00:00,27,26,98,偏南風,2,<= 1,31,多雲,04,0,20,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 00:00:00,25,25,99,偏東風,2,2,29,晴,01,0,20,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 03:00:00,25,24,99,東北風,2,2,28,晴,01,0,20,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 06:00:00,24,24,98,西北風,2,<= 1,27,晴,01,20,20,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 09:00:00,30,28,93,偏南風,1,<= 1,35,多雲,04,20,20,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 12:00:00,33,30,84,偏南風,2,<= 1,39,午後短暫雷陣雨,15,40,40,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 15:00:00,32,29,85,偏南風,2,2,37,午後短暫雷陣雨,15,40,40,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 18:00:00,29,28,96,偏南風,2,2,34,短暫陣雨,08,30,40,2019-05-12
屏東縣,鹽埔鄉,1001310,2019-05-13 21:00:00,27,26,99,偏南風,2,2,31,多雲,04,30,40,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 00:00:00,26,25,100,偏東風,2,2,29,晴,01,0,20,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 03:00:00,25,25,99,東北風,2,2,28,晴,01,0,20,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 06:00:00,24,24,98,西北風,2,2,27,晴,01,20,20,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 09:00:00,30,28,92,西南風,1,<= 1,35,多雲,04,20,20,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 12:00:00,33,30,80,東南風,2,2,39,午後短暫雷陣雨,15,40,40,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 15:00:00,32,29,80,偏南風,2,2,37,午後短暫雷陣雨,15,40,40,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 18:00:00,29,28,94,偏南風,2,2,34,陰,07,0,40,2019-05-12
屏東縣,高樹鄉,1001311,2019-05-13 21:00:00,27,27,100,東南風,2,2,31,多雲,04,0,40,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 00:00:00,25,25,99,東北風,2,<= 1,29,晴,01,0,10,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 03:00:00,24,24,99,東北風,2,<= 1,28,晴,01,0,10,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 06:00:00,24,24,98,偏北風,3,2,27,晴,01,10,10,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 09:00:00,29,27,92,西南風,2,<= 1,33,多雲,04,10,10,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 12:00:00,31,28,85,西南風,2,<= 1,37,多雲,04,10,10,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 15:00:00,31,28,86,西南風,1,<= 1,36,晴,01,10,10,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 18:00:00,28,27,93,東南風,2,<= 1,34,多雲,04,0,10,2019-05-12
屏東縣,萬巒鄉,1001312,2019-05-13 21:00:00,26,26,98,東南風,1,<= 1,30,多雲,04,0,10,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 00:00:00,25,25,97,東北風,2,<= 1,29,晴,01,0,10,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 03:00:00,25,24,99,東北風,2,<= 1,28,晴,01,0,10,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 06:00:00,24,24,97,偏北風,2,2,27,晴,01,10,10,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 09:00:00,29,26,88,西南風,2,<= 1,33,多雲,04,10,10,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 12:00:00,31,27,79,西南風,2,<= 1,36,多雲,04,20,20,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 15:00:00,31,27,80,西南風,1,<= 1,36,晴,01,20,20,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 18:00:00,28,27,90,東南風,2,<= 1,33,多雲,04,0,20,2019-05-12
屏東縣,內埔鄉,1001313,2019-05-13 21:00:00,26,26,96,偏南風,2,<= 1,30,多雲,04,0,20,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 00:00:00,25,25,99,東北風,2,<= 1,29,晴,01,0,0,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 03:00:00,25,24,99,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 06:00:00,24,24,98,偏北風,2,2,27,晴,01,0,0,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 09:00:00,28,26,90,西南風,2,<= 1,32,多雲,04,0,0,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 12:00:00,31,28,83,西南風,2,<= 1,36,多雲,04,10,10,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 15:00:00,30,28,85,西南風,1,<= 1,35,晴,01,10,10,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 18:00:00,28,26,90,東南風,2,<= 1,33,多雲,04,0,10,2019-05-12
屏東縣,竹田鄉,1001314,2019-05-13 21:00:00,26,26,97,偏南風,2,<= 1,30,多雲,04,0,10,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 00:00:00,25,25,99,東北風,1,<= 1,30,晴,01,0,0,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 03:00:00,25,25,100,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 06:00:00,24,24,99,偏北風,3,2,27,晴,01,0,0,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 09:00:00,28,27,96,西南風,2,2,32,多雲,04,0,0,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 12:00:00,30,28,91,西南風,2,<= 1,35,多雲,04,0,0,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 15:00:00,30,28,92,西南風,1,<= 1,35,晴,01,0,0,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 18:00:00,28,27,94,東南風,1,<= 1,33,多雲,04,0,0,2019-05-12
屏東縣,新埤鄉,1001315,2019-05-13 21:00:00,26,26,100,西北風,2,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 00:00:00,26,25,94,東北風,2,<= 1,30,晴,01,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 03:00:00,25,24,94,偏北風,2,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 06:00:00,25,23,92,西北風,2,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 09:00:00,30,28,86,偏西風,1,<= 1,35,多雲,04,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 12:00:00,31,29,87,西南風,2,<= 1,38,晴,01,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 15:00:00,31,28,87,偏西風,2,<= 1,36,晴,01,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 18:00:00,28,26,89,偏南風,1,<= 1,33,多雲,04,0,0,2019-05-12
屏東縣,枋寮鄉,1001316,2019-05-13 21:00:00,27,25,91,偏西風,1,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 00:00:00,26,26,100,偏北風,1,<= 1,30,晴,01,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 03:00:00,25,25,100,偏北風,1,<= 1,29,晴,01,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 06:00:00,25,24,98,偏北風,2,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 09:00:00,28,27,91,西南風,2,<= 1,32,多雲,04,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 12:00:00,30,28,86,西南風,2,<= 1,35,多雲,04,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 15:00:00,30,28,87,西南風,1,<= 1,35,晴,01,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 18:00:00,28,27,90,偏南風,1,<= 1,33,多雲,04,0,0,2019-05-12
屏東縣,新園鄉,1001317,2019-05-13 21:00:00,27,26,96,西南風,1,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 00:00:00,26,26,99,東北風,2,<= 1,30,晴,01,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 03:00:00,25,25,99,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 06:00:00,24,24,99,偏北風,3,2,28,晴,01,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 09:00:00,28,27,96,西南風,2,2,32,多雲,04,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 12:00:00,30,29,94,西南風,2,<= 1,35,多雲,04,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 15:00:00,30,29,93,西南風,1,<= 1,35,晴,01,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 18:00:00,28,27,94,東南風,1,<= 1,33,多雲,04,0,0,2019-05-12
屏東縣,崁頂鄉,1001318,2019-05-13 21:00:00,27,26,100,偏西風,0,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 00:00:00,25,25,96,東北風,2,<= 1,29,晴,01,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 03:00:00,25,24,98,偏北風,1,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 06:00:00,24,24,98,偏北風,2,2,28,晴,01,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 09:00:00,28,26,93,西南風,2,<= 1,32,多雲,04,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 12:00:00,29,27,89,西南風,1,<= 1,33,晴,01,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 15:00:00,28,27,92,西南風,2,<= 1,33,晴,01,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 18:00:00,27,26,92,偏南風,1,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,林邊鄉,1001319,2019-05-13 21:00:00,26,25,96,偏西風,1,<= 1,30,多雲,04,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 00:00:00,25,25,98,東北風,1,<= 1,29,晴,01,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 03:00:00,24,24,98,東北風,2,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 06:00:00,24,23,97,偏北風,2,2,27,晴,01,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 09:00:00,27,26,89,西南風,2,2,31,多雲,04,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 12:00:00,29,27,85,西南風,2,<= 1,34,多雲,04,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 15:00:00,29,27,87,西南風,2,<= 1,34,晴,01,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 18:00:00,28,26,90,東南風,1,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,南州鄉,1001320,2019-05-13 21:00:00,26,26,97,偏西風,0,<= 1,30,多雲,04,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 00:00:00,26,26,100,東北風,2,<= 1,30,晴,01,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 03:00:00,25,25,100,偏北風,2,<= 1,29,晴,01,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 06:00:00,25,25,100,偏北風,2,2,28,晴,01,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 09:00:00,28,28,98,西南風,2,2,33,多雲,04,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 12:00:00,30,29,96,西南風,1,<= 1,35,多雲,04,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 15:00:00,29,28,95,偏西風,1,<= 1,35,晴,01,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 18:00:00,28,27,98,偏南風,1,<= 1,33,多雲,04,0,0,2019-05-12
屏東縣,佳冬鄉,1001321,2019-05-13 21:00:00,26,26,100,偏西風,1,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 00:00:00,26,25,94,偏北風,2,<= 1,29,晴,01,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 03:00:00,25,24,93,偏北風,1,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 06:00:00,25,23,92,偏北風,1,<= 1,28,晴,01,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 09:00:00,28,26,87,偏西風,2,2,33,多雲,04,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 12:00:00,30,27,84,西南風,2,2,34,晴,01,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 15:00:00,29,27,88,西南風,3,2,34,晴,01,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 18:00:00,27,25,90,西南風,2,2,30,多雲,04,0,0,2019-05-12
屏東縣,琉球鄉,1001322,2019-05-13 21:00:00,26,25,92,西南風,1,<= 1,29,多雲,04,0,0,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 00:00:00,25,23,86,東北風,0,<= 1,29,晴,01,0,10,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 03:00:00,25,22,88,偏北風,0,<= 1,28,晴,01,0,10,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 06:00:00,25,22,86,西北風,0,<= 1,28,晴,01,10,10,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 09:00:00,28,23,73,偏西風,2,<= 1,32,多雲,04,10,10,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 12:00:00,30,25,76,偏西風,3,2,33,多雲,04,10,10,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 15:00:00,29,27,87,偏西風,3,2,32,晴,01,10,10,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 18:00:00,27,23,80,偏西風,1,<= 1,29,多雲,04,0,10,2019-05-12
屏東縣,車城鄉,1001323,2019-05-13 21:00:00,26,24,89,偏西風,2,2,29,多雲,04,0,10,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 00:00:00,23,21,87,偏北風,3,2,26,晴,01,0,10,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 03:00:00,23,21,88,西北風,1,<= 1,24,晴,01,0,10,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 06:00:00,23,20,84,西北風,0,<= 1,25,晴,01,10,10,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 09:00:00,27,23,76,偏南風,1,<= 1,31,多雲,04,10,10,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 12:00:00,29,26,81,西南風,4,3,34,多雲,04,10,30,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 15:00:00,28,26,85,西南風,5,3,31,晴,01,10,30,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 18:00:00,25,22,80,偏西風,3,2,26,多雲,04,30,30,2019-05-12
屏東縣,滿州鄉,1001324,2019-05-13 21:00:00,24,22,87,偏西風,3,2,26,短暫陣雨,08,30,30,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 00:00:00,26,24,89,東北風,1,<= 1,30,晴,01,0,10,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 03:00:00,25,24,91,偏北風,1,<= 1,29,晴,01,0,10,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 06:00:00,25,23,88,西北風,1,<= 1,28,晴,01,10,10,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 09:00:00,29,26,84,西北風,2,<= 1,33,多雲,04,10,10,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 12:00:00,30,28,87,西南風,1,<= 1,35,多雲,04,0,0,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 15:00:00,30,27,87,偏西風,3,2,35,晴,01,0,0,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 18:00:00,28,25,87,西南風,1,<= 1,30,多雲,04,0,0,2019-05-12
屏東縣,枋山鄉,1001325,2019-05-13 21:00:00,26,25,92,偏西風,1,<= 1,31,多雲,04,0,0,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 00:00:00,24,24,100,偏東風,2,2,27,晴,01,0,20,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 03:00:00,23,23,99,東北風,3,2,26,晴,01,0,20,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 06:00:00,23,23,98,西北風,2,<= 1,25,晴,01,20,20,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 09:00:00,29,28,95,偏西風,2,<= 1,34,多雲,04,20,20,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 12:00:00,31,29,88,偏西風,2,<= 1,36,午後短暫雷陣雨,15,50,50,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 15:00:00,30,27,87,西南風,2,2,34,午後短暫雷陣雨,15,50,50,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 18:00:00,27,26,98,西南風,2,2,31,多雲,04,0,50,2019-05-12
屏東縣,三地門鄉,1001326,2019-05-13 21:00:00,25,24,99,偏南風,3,2,28,多雲,04,0,50,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 00:00:00,21,21,100,偏東風,2,2,22,晴,01,0,20,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 03:00:00,20,20,100,東北風,3,2,22,晴,01,0,20,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 06:00:00,20,20,99,西北風,2,<= 1,21,晴,01,20,20,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 09:00:00,25,25,98,偏西風,2,<= 1,29,多雲,04,20,20,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 12:00:00,27,26,97,西南風,2,<= 1,31,午後短暫雷陣雨,15,50,50,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 15:00:00,25,25,98,西南風,2,<= 1,29,午後短暫雷陣雨,15,50,50,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 18:00:00,23,23,100,偏南風,2,2,26,短暫陣雨,08,30,50,2019-05-12
屏東縣,霧臺鄉,1001327,2019-05-13 21:00:00,21,21,100,偏南風,3,2,23,多雲,04,30,50,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 00:00:00,25,24,100,偏東風,3,2,28,晴,01,0,20,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 03:00:00,24,24,100,東北風,3,2,26,晴,01,0,20,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 06:00:00,24,24,99,西北風,2,2,26,晴,01,20,20,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 09:00:00,29,28,96,西南風,2,2,34,多雲,04,20,20,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 12:00:00,32,30,88,西南風,2,<= 1,38,午後短暫雷陣雨,15,50,50,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 15:00:00,30,28,88,西南風,2,2,36,午後短暫雷陣雨,15,50,50,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 18:00:00,28,28,99,偏南風,2,2,32,多雲,04,0,50,2019-05-12
屏東縣,瑪家鄉,1001328,2019-05-13 21:00:00,25,25,99,偏南風,2,2,29,多雲,04,0,50,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 00:00:00,25,25,99,東北風,2,<= 1,28,晴,01,0,20,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 03:00:00,24,24,99,東北風,2,2,27,晴,01,0,20,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 06:00:00,24,23,98,西北風,2,2,26,晴,01,20,20,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 09:00:00,29,27,92,偏西風,2,<= 1,33,多雲,04,20,20,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 12:00:00,31,28,83,西南風,2,<= 1,36,午後短暫雷陣雨,15,30,30,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 15:00:00,30,27,83,西南風,2,<= 1,35,晴,01,30,30,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 18:00:00,28,27,93,東南風,2,<= 1,32,多雲,04,0,30,2019-05-12
屏東縣,泰武鄉,1001329,2019-05-13 21:00:00,26,26,98,東南風,2,<= 1,30,多雲,04,0,30,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 00:00:00,24,24,99,東北風,2,<= 1,28,晴,01,0,10,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 03:00:00,23,23,99,東北風,2,2,26,晴,01,0,10,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 06:00:00,23,22,98,西北風,2,2,25,晴,01,10,10,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 09:00:00,29,27,92,偏西風,2,<= 1,33,多雲,04,10,10,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 12:00:00,31,29,85,西南風,2,<= 1,37,午後短暫雷陣雨,15,30,30,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 15:00:00,30,28,85,西南風,2,<= 1,36,晴,01,30,30,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 18:00:00,28,27,95,東南風,2,<= 1,32,多雲,04,0,30,2019-05-12
屏東縣,來義鄉,1001330,2019-05-13 21:00:00,25,25,100,偏東風,2,2,29,多雲,04,0,30,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 00:00:00,26,25,96,東北風,2,2,30,晴,01,0,10,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 03:00:00,25,24,95,偏北風,2,<= 1,28,晴,01,0,10,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 06:00:00,25,23,92,西北風,2,<= 1,28,晴,01,10,10,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 09:00:00,30,28,88,偏西風,1,<= 1,35,多雲,04,10,10,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 12:00:00,32,30,92,西南風,2,<= 1,38,多雲,04,10,10,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 15:00:00,31,29,88,偏西風,2,<= 1,37,晴,01,10,10,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 18:00:00,29,27,91,偏南風,1,<= 1,33,多雲,04,0,10,2019-05-12
屏東縣,春日鄉,1001331,2019-05-13 21:00:00,27,26,94,偏西風,1,<= 1,31,多雲,04,0,10,2019-05-12
屏東縣,獅子鄉,1001332,2019-05-13 00:00:00,25,23,88,東北風,0,<= 1,29,晴,01,0,10,2019-05-12
屏東縣,獅子鄉,1001332,2019-05-13 03:00:00,25,23,92,偏北風,0,<= 1,29,晴,01,0,10,2019-05-12
